"IDPOINT_CONNECTION","NAME_POINT_CONNECTION","IDREGION","UUID","GMT_SHIFT","POWER_ACT","POWER_REACT","PK","PXX","SN","IDCTG_SALE","U","R","IDCTG","POWER_ACT_OBRAT","POWER_REACT_OBRAT","TC_OV_IDCHANNEL","LAST_TC_OV","ATS_CODE","KEGOC_CODE","IDTYPE_FIDER","SHORT_NAME","MARKA_PROVODA","LENGTH","LOSS_KORONA","LOSS_TOK","LOSS_PROC","CONST","IXX","UKZ","IDPROCESS"
"4916","Кетовское м/р -Общежитие ПС Кетовская РУ- кВ ""Кетовское"" ф  кВ № 3","0","{649B0718-0771-4BDB-B53B-94BDDD702DFB}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4917","Н-Покурское м/р -Общежитие ПС Н-Покурская РУ-Н-Покурское ф 6 кВ № 9,25","0","{E79D13D4-3E84-4589-88F5-3511F08A1682}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4918","ПС Кирьяновская ПС КНС-8В ф 6 кв  5","0","{6ADB7724-E754-49BE-9381-A1ACF175ABFF}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4919","ПС Мартыновская ф 3,4 ПС Заречная ф 6 кВ № 4,14","0","{ED4062C6-1EEB-4329-985F-532D6A30CA57}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4920","не расчитывать с 01.04.10г. ПС Кирьяновская ф 5,6 ПС КНС-4В ф 6 кВ №4","0","{C80A769C-60B2-4576-B15B-1D9704343E66}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4921","не расчитывать с 01.04.10г. ПС Кирьяновская ПС Котельная Ф 6 кВ № 5","0","{DF70C1F6-EF1A-47E6-8144-DC56BAC0B527}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4922","ПС Покамасовская ПС Сапарка Ф 14","0","{BD08D6EB-0547-4252-9293-9810862ACF89}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4923","С-Покурское м/р -Общежитие ПС Мартовская РУ-Мартовское ф 6 кв № 10","0","{19BF058C-6B9E-432B-B549-21ECBBE1B274}",,,,,,,,,,,,,,,,,,,,,,,,,,,"9"
"4924","ПС Кирьяновская","0","{1EDFCC33-906C-4B39-BB11-E4515E42DAA8}",,,,,,,,,,,,,,,,"010201ХХ0201030301020104ХХ",,,,,,,,,,,
"4925","ПС Мартыновская ПС 35/6 кВ Куст-53","0","{A9490E65-CB4A-4DDE-A220-28C395A6878B}",,,,,,,,,,,,,,,,"010201ХХ0201030303ХХХХХХХХ",,,,,,,,,,,
"4926","ПС 220/110/35 кВ Кирьяновская ПС 35/6кВ КРС ф.6кВ №18","0",,,,,,,,,,,,,,,,,"010201ХХ020103030102010423",,,,,,,,,,,
"4927","ПС Ватинская Ф 4,6 ПС 35/6 кВ Куст-47 ф. 6 кВ № 15","0","{01BAD709-4344-4413-836A-68395BEF5FED}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4928","ПС Ватинская Ф 4,6 КТПН 6/0,4 №2","0","{4D4536EB-D281-4927-8B83-AB8ADFA66356}",,,,,,,,,,,,,,,,"031001020301030002000400",,,,,,,,,,,
"4929","ПС Кирьяновская ф 5 ПС КНС-4В ф 6 кВ №3","0","{64509F2E-4B1A-4A7D-9EAA-580457A9A783}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4930","ПС Кирьяновская ф 5,6 ПС ДНС-2В ф 6 кВ №9","0","{20811799-3449-4BC4-A9B6-532D1EA3B24A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4931","ПС Кирьяновская ф-5,6 ПС КНС-8В ф-4,8 РУ КНС-8В ф. № 10,20 КТП 2*400 кВА КНС-8","0","{C5F7E3A6-DFFB-4E94-A244-4036EE4FAEBA}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4932","ПС 220/110/35 Кирьяновская ВЛ-35 №3,4 ПС 35/6 КРС №4 отпайка отоп.","0","{8349AB2E-5140-47ED-9E86-A92B520DE92A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4933","ПС Мартыновская","0","{9D4E389F-2459-4D6A-B410-EE31E3AC0187}",,,,,,,,,,,,,,,,"031001020301030300000000",,,,,,,,,,,
"4934","ПС Еловая","0","{295F6942-3E2F-438C-AD92-2CFB84917EB7}",,,,,,,,,,,,,,,,"010201ХХ0201030302020313ХХ",,,,,,,,,,,
"4935","ПС С-Покурская","0","{6BEA6645-264D-48FF-9E98-ED45EA22536A}",,,,,,,,,,,,,,,,"010201ХХ0201030302020313ХХ",,,,,,,,,,,
"4936","ПС 110/35/6 кВ Заобье","0","{D19FA2BB-E834-4EF6-8DE7-E175CA4910F4}",,,,,,,,,,,,,,,,"010201ХХ0201030302020411ХХ",,,,,,,,,,,"2"
"4937","ПС 110/35/6 кВ Северо-Покурская, ПС 35/6 кВ К-37","0","{2B1FC04D-C66F-4952-9240-6798911B4128}",,,,,,,,,,,,,,,,"010201ХХ0201030302020313ХХ",,,,,,,,,,,"2"
"4938","ПС Мартовская ф 2,3 ПС Куст-27 ф 6 кВ №11","0","{2A624AF3-A760-4276-BC2E-84F543CCAE5D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4939","ПС Таежная ф-5,8 ПС  КНС-3МР ф 6 кВ № 6,12; РУ-6кВ ""ГУ-4"" ф-3,18","0","{7D607FF6-7D21-4BB7-B351-A9DFB7578CAB}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4940","ПС Таежная ПС 35/6 кВ КНС-3М","0","{858E15F2-E41F-43C4-8BC3-1B9218107215}",,,,,,,,,,,,,,,,"010201ХХ0201030306010207ХХ",,,,,,,,,,,
"4941","ПС Таежная Ф 5,8 ПС 35/6 кВ Баграс ф. 6 кВ № 5","0","{42224A4D-CA1D-48B4-99DA-624E3DF37D85}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4942","ПС 110/35/6 ""Таежная""","0","{9C673493-5D18-4813-BCF7-1EC80BABF99A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4943","ПС Таежная Ф 5,8 ПС 35/6 кВ Баграс ф. 6 кВ № 8","0","{5E1F2068-869D-4996-93B5-CF28F77389FD}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4944","ПС 110/35/6 ""Таежная"" Ф-5,8 Пс 35/6 ""КНС-3М"" ф 6 кВ № 4,14","0","{9929E20F-AB14-4198-9D57-D5A3AAB63981}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4945","ПС Таежная ф 5,8 ПС Баграс ф 6 кВ №5","0","{E08B5D37-C958-407C-8662-2B74D37B3F04}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4946","ПС Таежная Ф 5,8 ПС 35/6 кВ Баграс ф. 6 кВ № 5","0","{2EFAB88F-2779-4138-AF32-7C4641265C6A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4947","ПС Таёжная Ф 5 ПС 35/6 кВ КНС-3МР ф. 6 кВ № 6 РУ-6 кВ ГУ-4 ф. 6 кВ № 4","0","{4FB57325-95E5-401E-9957-EEA57A04EAEB}",,,,,,,,,,,,,,,,"031001020301030601020700",,,,,,,,,,,
"4948","ПС Ватинская","0","{F047F49C-8860-4F1D-B27C-2BF08AC2E2DA}",,,,,,,,,,,,,,,,"031001020301030002000400",,,,,,,,,,,
"4950","Кирьяновская ф-5,6; КНС-8 ф-4,8; РУ-6 КНС-8 КЛ-6 № 10,20","0","{DE629D8A-D3BF-481C-AA5B-37C0759861E1}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,"8"
"4951","ПС 220/110/35 кВ Кирьяновская Ф 35 кВ № 5,6, ПС 35/6 кВ КНС-8 ф-5 НЕ СЧИТАТЬ!","0","{0AE34F40-6E08-47EC-AE66-FD3CE4D4E5CB}",,,,,,,,,,,,,,,,,,,,,,,"6",,,,"8"
"4952","ПС Кирьяновская ф 5,6 ПС ДНС-2В ф 6 кВ №9","0","{B0463489-E789-47B0-9391-65F079B7B6F2}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,"8"
"4953","ПС 220/110/35 кВ  Кирьяновская  Ф 35 № 5,6, ПС 35/6 кВ ДНС-2В ф 6 кВ № 4 ЗАО ""НТС-Лидер""","0",,,,,,,,,,,,,,,,,,,,,,,,"6",,,,"8"
"4954","ПС Кирьяновская ф5,6 ПС ДНС-2В Ф № 4","0","{FBE9EFB7-CBDC-4D06-87F9-C4ED33E905BD}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4955","ПС Ватинская ПС Куст-120 №4,6","0","{8D218CE4-6350-472C-8D24-3DF178B1D2D9}",,,,,,,,,,,,,,,,"031001020301030002000400",,,,,,,,,,,
"4956","ПС Кирьяновская Ф 5,6 ПС 35/6 кВ КНС-8 ф. 6 кВ № 10","0","{91EA6F9E-9B55-44A3-8382-1FAE5811A486}",,,,,,,,,,,,,,,,,,,,,,,"6",,,,"8"
"4957","ПС 110/35/6кВ Ватинская Ф 4,6, ПС 35/6кВ Куст-124 ф.6кВ №10","0","{FDB862FC-3D05-4C57-8A0B-55A16C30993E}",,,,,,,,,,,,,,,,"010201ХХ02010303ХХ02ХХ04ХХ",,,,,,,,,,,
"4959","ПС 110/35/6кВ Мартовская, РУ6кВ Мартовское ф.6кВ №9","0",,,,,,,,,,,,,,,,,"010201ХХ0201030302020313ХХ",,,,,,,,,,,"8"
"4961","ПС Мартовская Ф 1,3 ПС 35/6 кВ Куст-43 ф. 6 кВ № 15","0","{D49A3E70-0703-4D44-8375-E905A59F1276}",,,,,,,,,,,,,,,,"031001020301030202031300",,,,,,,,,,,"8"
"4962","ПС110/35/6кВ Мартыновская Ф 5, ПС 35/6кВ ЦПС-2 ф.6кВ №16","0","{F5448048-B39D-4609-878D-A79DCD9F3F7B}",,,,,,,,,,,,,,,,"010201ХХ0201030303ХХХХХХХХ",,,,,,,,,,,"8"
"4963","Пс Мартыновская ПС ЦПС-2 ф 6 кВ № 8","0","{B8C1DC55-FCF2-4727-A4A8-3FEBC998CC8D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4964","ПС 110/35/6 С-Покурская","0","{1876EC0D-2D1B-4A14-A6E8-B3BF22D5D668}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4965","ПС 110/35/6 кВ С-Покурская Ф 35 кВ № 2,4, ПС 35/6 кВ Куст-41 ф 6 кВ № 5 , ВЗЯТЬ ИЗ С/Р  в АВГУСТЕ!","0",,,,,,,,,,,,,,,,,"010201050201020202020313ХХ",,,,,,,,,,,"8"
"4966","ПС Мартовская, КРУН-6 кВ Мартовское, ф 6 кВ № 3,21","0","{747BC446-7D62-440D-9DCE-69061320195A}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,"8"
"4967","ПС Мартовская Ф 2,3 ПС 35/6 кВ Куст-27 ф. 6 кВ № 10","0","{3895B06A-9D61-4F5B-8796-038DE7D6D469}",,,,,,,,,,,,,,,,"031001020301030202031300",,,,,,,,,,,
"4968","ПС Мартовская ф-2,3 КРУН 6 кВ Мартовское ф. 6 кВ № 13","0","{4A7D6DA3-0188-4682-9F5F-25AB936B8A05}",,,,,,,,,,,,,,,,"031001020301030202031300",,,,,,,,,,,
"4969","ПС Кирьяновская ф 1,2 ПС Котельная ф 6 кВ №5,15","0","{72C53425-C275-4FDD-AED5-ADC4C903B3A6}",,,,,,,,,,,,,,,,,,,,,,,"8",,,,
"4970","ПС Кирьяновская ф 1,2 ПС Котельная ф 6 кВ №5,15","0","{ED3E8116-F88E-4D49-A8E4-7B8DE2E6D065}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4971","ООО ""Славнефтьторг"" от КТП 2*400 кВА Пивзавод","0","{7D3BD6E3-8141-4BBE-A37E-E82EC21CF6C8}",,,,,,,,,,,,,,,,,,,,,,,"6",,,,
"4972","ПС 110/35/6 кВ Мартыновская, ЗРУ-6 кВ Мартыновское КТП 2*400 кВА Пивзавод","0","{29D073A4-DF83-4579-A90A-98644CE728BB}",,,,,,,,,,,,,,,,"010201ХХ0203030303ХХХХХХХХ",,,,,,,"6",,,,
"4973","ПС Кирьяновская ф 1,2 ПС Северная ф 6 кВ 6,15","0","{0B9B2B89-F5B6-4296-820F-0CCFC7E4AA23}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4975","ПС Мартыновская Ф 1,2 ПС 35/6 кВ ВЦТП ф. 6 кВ № 11 РУ № 3 ф. 6 кВ № 3","0","{722FBEFE-107F-45EA-B0BA-22D67F846BDC}",,,,,,,,,,,,,,,,"010201ХХ020103030302090418",,,,,,,,,,,
"4976","ПС Мартыновская Ф 1,2 ПС 35/6 кВ ВЦТП ф. 6 кВ № 5,10 РУ № 2 ф. 6 кВ № 5,9","0","{69B4804D-44BF-4875-993F-2303B6080F4F}",,,,,,,,,,,,,,,,"031001020301030300000000",,,,,,,,,,,
"4977","ПС Мартыновская ф1,2, ПС 35/6кВ ВЦТП ф10 РУ №2 ф5","0","{BC8E6CE6-4567-42FA-9FAC-0814B3808A06}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4978","ПС С-Ватинская","0","{C1E6A227-1803-4653-A916-6BE5C006EDA0}",,,,,,,,,,,,,,,,"010201ХХ0201030304020204ХХ",,,,,,,,,,,
"4980","ПС С-Ватинская ф-1,4 МБПТОиКО ф-5,15","0","{A1773C08-DA45-4E1E-BB68-04493FEAA69C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"4981","ПС 110/35/6 кВ Ватинская Ф 35 кВ № 4,6, ПС 35/6 кВ Куст-124 ф 6 кВ № 16","0","{4BD1BDCB-050D-4072-B31E-3831767D6F87}",,,,,,,,,,,,,,,,"031001020301030002000400",,,,,,,,,,,"8"
"4982","ПС 110/35/6 кВ С-Ватинская Ф 35 кВ № 1,4, ПС 35/6 кВ МБПТОиКО ф 6 кВ № 5,15","0","{01720016-E76C-46A2-93E1-69EF46D6042C}",,,,,,,,,,,,,,,,"031001020301030402020400",,,,,,,"3.11",,,,"8"
"4983","ПС 110/35/6 С-Ватинская ПС КНС-6В","0","{5571C8DD-C816-40F2-BCD8-A5844CDCB0A4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4984","ПС Ватинская, ПС 35/6 кВ ДНС-1, ф.6 кВ № 2,17","0","{16FAC3DA-0A18-4515-A313-30636A59DA24}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4985","ПС Аганская","0","{DA8C5BB1-65A5-45F0-A702-A3F1D0BD215D}",,,,,,,,,,,,,,,,"031001020301030501000100",,,,,,,,,,,"8"
"4986","ПС Январская","0","{A2D3AD3B-96BE-4C5A-994D-81B0C2929268}",,,,,,,,,,,,,,,,"010201ХХ0201030305010101ХХ",,,,,,,,,,,
"4987","ПС 110/35/6кВ Лысенковская Ф 4,5, ПС 35/6кВ Куст-86 ф.6кВ №16","0","{2621C72E-E59C-4463-808F-E6392D812ABF}",,,,,,,,,,,,,,,,"010201ХХ02010303ХХ010101ХХ",,,,,,,,,,,"8"
"4988","ПС 110/35/6кВ Январская Ф 1,3, ПС 35/6кВ Промысловая-2 ф.6кВ №6","0","{3706EB3D-AA14-4B26-887C-EC2FCF22B8AF}",,,,,,,,,,,,,,,,"010201ХХ0201030305010101ХХ",,,,,,,,,,,"8"
"4989","Аганская ф-3,4 КНС-1А ф-20, КТП 630 кВА №2 Поселок","0","{C294E2C6-3FEC-4E26-9445-804EE8A45CD9}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,"8"
"4990","Аганская ф-3,4 КНС-1А ф-8,21(ВОС, КОС)","0","{A877E91B-4496-4F91-9C78-61A2044122E3}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,"8"
"4991","ПС 110/35/6 кВ Заобье Ф 35 кВ № 2,4, ПС 35/6 кВ ЦПС-1 ф 6 кВ № 13","0","{02F4902D-4059-46AA-8212-80649481F07E}",,,,,,,,,,,,,,,,"031001020301030202041100",,,,,,,,,,,"8"
"4992","ПС Аганская ф 1,6 ПС Куст-103 ф6 кВ № 6","0","{16513F04-1D6C-425C-9051-32725AA53A3D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4993","ПС 110/35/6 Январская ПС Куст-111","0","{7DED22BE-DA6B-408E-A34B-A0567E80AC0E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4994","ПС 110/35/6 Январская ПС Куст-67","0","{122120E6-1000-46D9-9C28-A7EA8841F0F7}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4995","ПС 110/35/6 кВ Аганская Ф 35 кВ № 2,5, ПС 35/6 кВ Промысловая-1 ф 6 кВ № 8","0","{154FFE6E-3F5E-4346-B679-E897DCC92A1E}",,,,,,,,,,,,,,,,,,,,,,,"8",,,,"8"
"4996","ПС Аганская КРУН-Аганское РУ-6 кВ №3 ф 13,17","0","{F8B24E9C-099C-4211-B9B4-1BB1283783B9}",,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"4997","ПС Январская ,РУ-6 кВ Январское ф 6 кВ № 22","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"4998","Пс Аганская, КНС-1А ф 6 кВ № 20","0","{CBA5ED2F-005A-4F3A-A4E2-14779A202FDA}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4999","ПС Аганская, КРУН-Аганская,ф 6 кВ № 2,15","0","{214B0DC3-8EB4-46F0-8218-AA168C351E6A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5000","ПС Аганская,КРУН-6кВ Аганское,Ф.6кВ №7,11","0","{2F457167-690D-461A-951D-BCEF84FEB9EB}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5001","ПС Аганская,Ф.35кВ №3,4; ПС 35/6 ""КНС-1"",ф.6кВ №20","0","{1D667FAC-693B-4145-8E2F-98EE60177C8F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5002","ПС Январская","0","{D5DEB8D2-F2B2-4C43-B879-8F2342C79901}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5003","ПС Аганская КРУН 6 кВ Аганское ф. 6 кВ № 7,11 РУ-6 кВ № 1 ф. 6 кВ № 12,31","0","{32E5A59D-DB6D-4D2C-BA63-A8FE95011153}",,,,,,,,,,,,,,,,"031001020301030501000100",,,,,,,,,,,
"5004","ПС Аганская КРУН-6кВ Аганское ф.6 №20,24 РУ-6кВ №1,ф.6кВ №12,31","0","{E12548B9-7417-4BA5-B7E5-2384E9C0AC29}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5005","ПС Ю-Аганская РУ ""Ю-Аганское""ф. 6кВ №20,35 (28.10.09)","0","{04AC79C6-4899-48EA-A4EF-A195796F9191}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5006","ПС Январская,  РУ-6 кВ Январское ф 6 кВ № 5,25","0","{0C4F0B33-5B51-4E9C-8C51-2DB760D9CF91}",,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"5007","ПС Ю-Аганская РУ 6 кВ Ю-Аганское ф. 6 кВ № 20,35","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"5008","ПС 110/35/6кВ Таежная Ф 5,8, ПС 35/6кВ КНС-3М ф.6кВ №15","0","{E3659E1A-03A5-4397-8B2B-7EE4135AE359}",,,,,,,,,,,,,,,,"010201ХХ0201030306010207ХХ",,,,,,,,,,,"8"
"5009","ПС Мартыновская Ф 5,8 ПС 35/6 кВ Новая ф. 6 кВ № 8","0","{2F40DDA9-378E-4CC0-9415-0AF50DE3F99F}",,,,,,,,,,,,,,,,"031001020301030300000000",,,,,,,,,,,"8"
"5010","ПС Таежная Ф 5,8 ПС 35/6 кВ Куст-13 ф. 6 кВ № 14","0","{D2B9F769-EC41-4503-84F4-E51078CB46BA}",,,,,,,,,,,,,,,,"031001020301030601020700",,,,,,,,,,,
"5011","ПС Мартыновская Ф 1,2 ПС 35/6 кВ Новая ф. 6 кВ № 5","0","{01196AA4-2077-421F-9CB5-7FCAB04DC933}",,,,,,,,,,,,,,,,"031001020301030300000000",,,,,,,,,,,
"5012","ПС 110/35/6 кВ Таежная, ПС 35/6 кВ  Куст-13 ф 6 кВ № 14","0","{46617251-F9A0-4ECF-B9CB-591563D7125B}",,,,,,,,,,,,,,,,"031001020301030601020700",,,,,,,,,,,
"5013","ПС Мартыновская ПС 35/6 кВ Новая ф. 6 кВ № 3","0","{1EAD63E0-9300-4F46-96B0-AAE81AA9780A}",,,,,,,,,,,,,,,,"031001020301030300000000",,,,,,,,,,,
"5014","ПС 110/35/6кВ Н-Покурская, ПС Покамасовская ф.6кВ №14","0","{D0C84733-A624-473A-93C7-3E406CDB872C}",,,,,,,,,,,,,,,,"010201ХХ020103030701ХХХХХХ",,,,,,,,,,,"8"
"5015","ПС Н-Покурская Ф 1 ПС 35/6 кВ Куст-1 ф. 6 кВ № 18","0","{C0840F0C-F462-4513-871D-A56A149A0857}",,,,,,,,,,,,,,,,"031001020301030701000000",,,,,,,,,,,
"5016","ПС Н-Покурская Ф 1,3 ПС 35/6 кВ Кедровая ф. 6 кВ № 9","0","{7EC0D413-44AC-4E92-A77B-51D410802CC0}",,,,,,,,,,,,,,,,"031001020301030701000000",,,,,,,,,,,
"5017","ПС 110/35/6 кВ Ново-Покурская РУ-6 кВ Ново-Покурское ф.6кВ №9,25 КТПН ""Поселок""","0","{7D543224-683F-4370-AB60-A5A161398A7D}",,,,,,,,,,,,,,,,"010201ХХ020104030701070911",,,,,,,,,,,
"5018","ПС 110/35/6 кВ Ново-Покурская, ПС 35/6 кВ Куст-1 ф 6 кВ № 14","0","{02D4C6FA-89D8-4D0B-83E2-9A861A3A0E21}",,,,,,,,,,,,,,,,"031001020301030701000000",,,,,,,,,,,
"5019","ПС 110/35/6 кВ Н-Покурская, ПС 35/6 кВ Куст-1 ф 6 кВ № 18","0","{8B31272F-2EE2-483C-93ED-3A79684B9FDC}",,,,,,,,,,,,,,,,"031001020301030701000000",,,,,,,,,,,"8"
"5020","ПС Ново-Покурская РУ 6 кВ Н-Покурское ф. 6 кВ № 28","0","{0A6194C1-3932-401C-9FE0-BE1D4D67EC1E}",,,,,,,,,,,,,,,,"031001020301030701000000",,,,,,,,,,,
"5021","ПС 110/35/6кВ Кетовская, РУ6кВ Кетовское ф.6кВ №36","0","{44362119-7AF3-4A89-90A6-84B57D8E038D}",,,,,,,,,,,,,,,,"010201ХХ0201030308ХХ04ХХХХ",,,,,,,,,,,
"5022","ПС Кетовская ПС 35/6 кВ Куст-10 ф. 6 кВ № 1","0","{7622C4EF-1EAD-48E6-B5C4-B0072C9AA81F}",,,,,,,,,,,,,,,,"031001020301030800040000",,,,,,,,,,,
"5023","ПС Покамасовская, РУ Покамасовское (КНС №2, КОС) ф- 6 кВ № 11,30, КТПН КСП","0","{42258621-D137-4C0B-8463-B2DAC14E4E01}",,,,,,,,,,,,,,,,"",,,,,,,,,,,"8"
"5024","ПС 110/35/6 кВ Кетовская, РУ-6 кВ Кетовское ф 6 кВ № 15","0","{BD06AA43-124D-4A21-8E4C-86EEE4EAD01C}",,,,,,,,,,,,,,,,"031001020301030800040000",,,,,,,,,,,
"5025","ПС Кетовская ПС Куст-109ф 6 кВ №5","0","{0FBD501E-BA5B-4DEB-B6AB-95EFB6FDA9BD}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5027","ПС Кетовская РУ 6 кВ Кетовское ф. 6 кВ № 21","0","{D7EB672D-E444-43C8-AAAA-BD15CB499590}",,,,,,,,,,,,,,,,,,,,,,,"6",,,,"8"
"5028","ПС 110/35/6 кВ Чистинная Ф 35 кВ № 12, ПС 35/6 кВ Ачимовская-1 ф 6 кВ № 14","0","{EA97E381-FF13-45F1-A25F-1701E84F0CAD}",,,,,,,,,,,,,,,,"011202020101001101060306",,,,,,,,,,,
"5029","ПС Чистинная, ЗРУ-6 кВ  РУ-ДНС-1 яч.№13","0","{A327C51B-C88D-4032-9912-C0D81769744B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5031","ПС Чистинная, ПС Ачимовская-1, ф-9","0","{D84CAA82-C5BD-4A22-AB17-61530CC77F53}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5032","ПС Чистинная ПС 35/6 кВ Ачимовская-1 ф. 6 кВ № 14","0","{069DE6C1-AF27-49D9-9944-66C3A4D22767}",,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"5033","ПС Кирьяновская ПС Котельная ф 5","0","{DE28D79D-A53F-4C0D-9CBB-7E40A68AFEAF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5034","ПС Кирьяновская ф 1,2 ПС Котельная ф 6 кВ №5","0","{72672285-1434-4141-BAD2-CF426FEF4A0A}",,,,,,,,,,,,,,,,,,,,,,,"8",,,,
"5035","ПС Кирьяновская ф 1,2,  ПС 35/6 кВ Котельная ф 6 кВ № 5","0",,,,,,,,,,,,,,,,,,,,,,,,"8",,,,
"5036","ПС 220/110/35 кВ Кирьяновская, ПС 35/6 кВ Северная № 6","0","{409C63B2-FB79-45DC-A021-6E59D1F51DCD}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5037","ПС Мартыновская Ф 1,2 ПС 35/6 кВ Юкишевская ф. 6 кВ № 8 РУ 6 кВ № 4 ф. 6 кВ № 28","0","{D25C85B6-1028-4A55-AED9-DD6EDB271A38}",,,,,,,,,,,,,,,,,,,,,,,"4",,,,
"5038","Структура ОАО СН-МНГ- УМТС ОАО ""СН-МНГ"" ПС С-Ватинская ПС МБПТОи КО ф 5,15","0","{9DED61AF-3558-48F1-B0BD-F9A229E35B6E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5039","<Без имени>","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5040","ПС Мартыновская ф1,2 ПС ВЦТП ф 6 кВ №6,11 РУ-6 кВ №3 ф 6 кВ №1,12","0",,,,,,,,,,,,,,,,,,,,,,,,"4",,,,
"5041","ПС Ватинская ф 4,6 ПС Куст-124 Ф 6 кВ №6,10 РУ-6 кВ ДНС-1 ф 6 кВ №17,29","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"5042","ПС С-Покурская ф 2,4 Пс КНС-2 ф 6 кВ №11","0","{7FC6484D-E90C-43EB-8ACA-9150DFC11EC4}",,,,,,,,,,,,,,,,,,,,,,,,,,,"8"
"5043","ПС Покамасовская ф.35кВ №2,4 ПС 35/6кВ ""Куст-110"" ф 6 №16","0","{79F9EF78-01FC-4670-AC21-0BBBAECBE72F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5044","ПС Чистинная, ПС 35/6 кВ Ачимовская-1 ф 6 кВ № 9","0","{2AD7FEDA-02A8-46BF-A2C5-EDD7AEAEF12F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5045","ПС Мартыновская ф 3,4 ПС Город ф 6 кВ № 14","0","{84E3D980-FD79-4D88-90FA-29963A7EE782}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5046","ПС Мартыновская ф3,4 ПС Город  не исп","0","{E662EB8D-0BF1-4BDB-9979-8FDC6701BCF8}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5047"," ПС Покамасовская,  ПС 35/6 кВ Сапарка ф 6 кВ № 14","0",,,,,,,,,,,,,,,,,,,,,,,,"2.541",,,,
"5048","ПС Чистинная ф 1,2,   ПС 35/6 кВ Ачимовская -1  ф 6 кВ № 14","0","{7D8D2EF1-5E93-47FC-A5C9-4F217929000D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5049","ПС Чистинная ф1,2,ПС 35/6кВ Ачимовская-1 ф6кВ №8","0","{36420D59-17B9-4091-9A18-22702D3FA3E9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
