IDOBJECT,NAME_OBJECT,IDTYPE_OBJECT,UUID,GMT_SHIFT,CONTROL_POWER,INZONE_ONLY,CONTROL_HOLES,CONTROL_HOUR,TARIF,IDCTG,DAYLIGHT,IDTGROUP,IDMAXPOWER,SHORT_NAME
502,РУ 6кВ ГПЭС-1,3,{164FFFB2-CC73-499D-BBA2-5F1A4D5EEBCE},,0,False,,,,,True,,,
503,РУ6кВ ДНС-1 (СР №10),3,{CBFF8DA9-087C-429D-B267-EC2F1A6B50CA},,0,False,,,,,True,,,
504,РУ6кВ КНС-1 (СР №10),3,{B646176C-6782-4FDE-BAA4-555432B571E8},,0,False,,,,,True,,,
505,РУ6кВ МДНС не вкл.,3,{C91A2E56-EFD9-48FF-A875-C2033E5E23A4},,0,False,,,,,True,,,
10644,ПС 6/35кВ Касаев 1СШ,3,{3708F019-E68D-4456-B487-CE53990DD75E},,0,False,,,,,True,,,
10645,ПС 6/35кВ Касаев 2СШ,3,{E00C244F-5D9C-4669-8DB5-94F0E761CA74},,0,False,,,,,True,,,
10646,+ НОВЫЙ ИП Киреев,4,{ADB1A9D7-6167-4ED7-83C7-F7547FD4D77E},,0,False,,,,,True,,,
10647,"20 ООО ""НСХ Азия Дриллинг""",4,{1320B7F3-27CD-499A-9E8D-EFA34A80DA82},,0,False,,,,,True,,,
10648,"ООО ""Противопожарные технологии""",4,{DDF9271E-0BD2-4392-BB43-F701F1635441},,0,False,,,,,True,,,
10649,+ НОВЫЙ ООО НТГМ,4,{45236F6E-74F9-482A-B71C-23C24E62C071},,0,False,,,,,True,,,
10650,+ НОВЫЙ 1188-М ООО МегионЛесСтрой,4,{4B0A5D2A-A7AE-4EEB-B18D-0D6101DB55DB},,0,False,,,,,True,,,
10651,Анализ тайлаки,3,{5CA3FA23-17E8-4A3E-995E-976F4101B5DD},,0,False,,,,,True,,,
10652,"ПС 110/35/6 кВ ""Жагрин""",3,{A6764C4C-8FC9-4DC6-A7A9-501BA3C427BA},,0,False,,,,,True,,,
10653,"ПС 35/6 кВ ""Рынковой""",3,{99B9BE22-7FD0-4C64-B407-2C81206EB25A},,0,False,,,,,True,,,
10654,ПС 35/6 кВ Салманов,3,{42CF7AA5-4F9C-44D8-9823-9E917A1619B3},,0,False,,,,,True,,,
10655,"ПС 35/6 кВ ""Рынковой"": Яч.№03",3,{0DA26FEE-3DBC-44E7-8A5E-830FD51574CC},,0,False,,,,,True,,,
10656,"ПС 35/6 кВ ""Рынковой"": Яч.№08",3,{401B4E4F-41F0-4F3D-8B11-415FC57D1587},,0,False,,,,,True,,,
10657,"ПС 35/6 кВ ""Рынковой"": Яч.№013",3,{39224017-34A1-4FC4-93E5-47716A7C22F4},,0,False,,,,,True,,,
10658,"ПС 35/6 кВ ""Салманов"": Яч.№05",3,{8E3562F1-EFE4-426D-829F-3765CC5E9003},,0,False,,,,,True,,,
10659,"ПС 35/6 кВ ""Салманов"": Яч.№08",3,{BCE85776-4558-4AAE-9836-622D68522610},,0,False,,,,,True,,,
10660,"ПС 35/6 кВ ""Салманов"": Яч.№11",3,{0816916B-7F59-4FB1-B274-12B0DE754A17},,0,False,,,,,True,,,
10661,"ПС 35/6 кВ ""Салманов"": Яч.№18",3,{7AA5B550-B85A-4883-B5F7-66396F369BE2},,0,False,,,,,True,,,
10662,Счётчики,3,{C95B3817-5656-4E05-8F50-C23CCDC510F1},,0,False,,,,,True,,,
10663,11-1 Д.Юган,3,{FF29041B-BDB8-4522-8140-319695D53F79},,0,False,,,,,True,,,
10664,12-1 МекаМиНефть,3,{CD60AE0C-F76F-4485-80AE-FBFF3CB16D29},,0,False,,,,,True,,,
10665,"ПС 35/6 кВ ""Рынковой"": Яч.№18",3,{A9307C18-4623-4101-B363-E83191697BD0},,0,False,,,,,True,,,
10666,ИАС,1,{F307F718-8DF9-4414-8B6C-7C8BDA50B85F},,0,False,,,,,False,,,
10667,"ООО ""ЮЭС"" Аригольское м/р",31,{B207CA66-48CD-4161-AAC9-58A2E0487E79},,0,False,,,,,False,,,
10668,"ООО ""ЮЭС"" Ачимовское м/р",31,{1815C9D6-57C5-473B-834C-A30114378B9A},,0,False,,,,,False,,,
10669,"ООО ""ЮЭС"" Зап.Усть-Балыкское м/р",31,{EB63783A-3A87-41D3-922A-97DF0D701C7C},,0,False,,,,,False,,,
10670,"ООО ""ЮЭС"" Чистинное м/р",31,{E64BC5B4-7083-4DE1-B9F8-C4D830E2E046},,0,False,,,,,False,,,
10671,СР №01 (Город) (импорт из MET),31,{ECA05CD7-C7D6-475E-88FE-D3CF24B58421},,0,False,,,,,False,,,
10672,СР №1 (Ватинское м/р),31,{2D30F3D3-BEA7-43C1-8F49-4615FF13E7D8},,0,False,,,,,False,,,
10673,СР №1 (Город),31,{DDCBD8B9-D14F-4876-B1CE-2CB12388DC6F},,0,False,,,,,False,,,
10674,СР №10 (Тайлаковское-1 м/р),31,{C209FA1E-3E2B-4E24-80B0-4613562AE700},,0,False,,,,,False,,,
10675,СР №2 (Сев. Покурское м/р),31,{D0670EE9-FFD3-4F39-BA6E-87C4A22E9D5F},,0,False,,,,,False,,,
10676,СР №3 (Сортымское м/р),31,{E007FB44-3B3B-448B-94C9-0995476FE84D},,0,False,,,,,False,,,
10677,СР №4 (Сев. Ватинское м/р),31,{DD19A780-0BCA-454E-8FB4-092EC2195653},,0,False,,,,,False,,,
10678,СР №5 (Аганское м/р),31,{A9B8D1B0-A557-4AF7-ABB9-E90AD18D90EF},,0,False,,,,,False,,,
10679,СР №6 (Мегионское м/р),31,{41A81FD1-E28D-4321-B378-7F927A090BF1},,0,False,,,,,False,,,
10680,СР №7 (Ново-Покурское м/р),31,{0589727E-52A2-4228-AD61-40C5173AF28E},,0,False,,,,,False,,,
10681,СР №8 (Кетовское м/р),31,{B395DA96-CEA9-4623-99DD-08007907FDDF},,0,False,,,,,False,,,
10682,СР №8 (Покамасовское м/р),31,{26182407-0562-4350-93E3-96D34B2D13D9},,0,False,,,,,False,,,
10683,СР №9 (Тайлаковское-2 м/р),31,{4FDBBB82-13E7-4AFA-B4EE-43224383E192},,0,False,,,,,False,,,
10684,Черногорэнерго,31,{8BD81179-E940-4819-9C22-BF533C650E50},,0,False,,,,,False,,,
10707,Для закрытия,3,{9BEEF493-AEE5-4736-A67F-9AD3E3C1AA20},,0,False,,,,,True,,,
10708,Ведомость ПиТ,3,{280C0985-BFCD-4470-9D41-99F42A6C5F07},,0,False,,,,,True,,,
10709,СР №1 (Ватинское м/р),31,{21BCCBEF-8B14-4839-A305-50DB5956284D},,0,False,,,,,True,,,
10710,РУ6кВ ДНС-1,2,{D71159F3-92B1-4B06-B71B-213DF98EE42C},,0,False,,,,,True,,,
10711,СР №1 (Город),31,{353E65A8-83A5-4A3C-9700-34B0E7B8D797},,0,False,,,,,True,,,
10712,ПС35/6кВ ЦПС-2,2,{5EE2BFBD-08A0-4BD4-9A70-B7A07F9A4FAD},,0,False,,,,,True,,,
10713,РУ6кВ БКНС Сев.Орех.,2,{B57C5121-831A-4A1F-9261-1C4BF9D7B312},,0,False,,,,,True,,,
10714,СР №10 (Тайлаковское-1 м/р),31,{A5484AB5-3C2E-4651-B64B-F3B1BAB955C3},,0,False,,,,,True,,,
10715,РУ6кВ ДНС-1 (СР №10),2,{4F38BCE6-CEB2-4665-A468-C5FDF5AFA8C5},,0,False,,,,,True,,,
10716,СР №2 (Сев. Покурское м/р),31,{CE7B6BC6-E848-49D8-8E4B-54F3EEBA1AA3},,0,False,,,,,True,,,
10717,ПС35/6кВ КНС-2,2,{8FD1F9C8-CA62-472E-9987-C5605E352084},,0,False,,,,,True,,,
10718,РУ6кВ ДНС-1 Северо-Покурское,2,{40A88A3D-3152-41DC-ABE5-2B67E3E3FF59},,0,False,,,,,True,,,
10719,СР №4 (Сев. Ватинское м/р),31,{830F605F-A000-49EB-A666-F82C3970D778},,0,False,,,,,True,,,
10720,РУ6кВ БКНС-6,2,{81DB50FA-1720-45F9-887B-E1C402521D15},,0,False,,,,,True,,,
10721,СР №5 (Аганское м/р),31,{CE65D2D5-D39E-426E-8B4E-A53916635333},,0,False,,,,,True,,,
10722,РУ6кВ №3,2,{D71323A9-A1F8-44E3-990C-F5FD27D7E759},,0,False,,,,,True,,,
10723,СР №6 (Мегионское м/р),31,{2102092D-4C99-4FB2-B62D-2F7CFEF13FF2},,0,False,,,,,True,,,
10724,РУ6кВ ГУ-4,2,{04247A2A-A6EC-4A04-8F75-305F4D8AB483},,0,False,,,,,True,,,
10725,СР №7 (Ново-Покурское м/р),31,{67D3DC74-3EC4-4E81-AC9D-7F371543D3EC},,0,False,,,,,True,,,
10726,РУ 6кВ УПН,2,{C785874C-4E5E-498D-A677-C439645BC381},,0,False,,,,,True,,,
10727,СР №8 (Покамасовское м/р),31,{0E77C536-086A-49CF-ACF8-7D668D44BB73},,0,False,,,,,True,,,
10728,ПС35/6кВ Куст-109,2,{C09E2C57-A88A-4514-82AF-CA20FD62FF94},,0,False,,,,,True,,,
10729,РУ6кВ Покамасовское,2,{B79863EA-E2CD-4961-BB19-39AF61F89C8B},,0,False,,,,,True,,,
10730,СР №9 (Тайлаковское-2 м/р),31,{2593355A-5012-45D1-957B-C2AD4926AEF9},,0,False,,,,,True,,,
10731,РУ6кВ ДНС-2 (СР №9),2,{40E5435D-12C6-4E0F-BCDD-C4A23EA1BAC5},,0,False,,,,,True,,,
10732,Ведомость ПиТ ЗУБ,3,{893752F3-5BC6-4892-A174-9EFF017387C6},,0,False,,,,,True,,,
10733,TCP ОПРОС,3,{EBB7CE51-ED0C-4D77-A8A1-F85669FDE6C0},,0,False,,,,,True,,,
10734,"ПАО ""СН-МНГ""",3,{2D1FC9C5-5BAF-437A-856D-FBA77A0FDA96},,0,False,,,,,True,,,
10735,Узлы учета электрической энергии,3,{82FCF688-C3C9-483E-811B-DEE5C3D998AE},,0,False,,,,,True,,,
10736,Ведомость потребления ээ по бизнеспроцессам,3,{64C22577-48A2-43DB-BC15-80BA5A8222D9},,0,False,,,,,True,,,
10737,АНГДУ,3,{57B6B800-E9C6-440B-84CB-9EA62DC391D8},,0,False,,,,,True,,,
10738,Аганское м/р,31,{B77182CC-F4F5-46D5-BC27-A1FDF7AFAD30},,0,False,,,,,True,,,
569,СР №2 (Сев. Покурское м/р),1,{4F430F68-C17C-4ED1-98B7-E5AA9C1B3270},,0,,,,,,False,,,
570,КРУН6кВ Мартовская,2,{A00DEAFE-B33F-41AF-883D-2C7EF23781B8},,0,,,,,,False,,,
571,"ПС 110/35/6кВ ""Заобье""",2,{1D4EEBE6-179C-4D5F-A245-6D8F52D722DE},,0,False,,,,,False,,,
572,ПС110/35/6кВ Еловая КП №1,2,{204DBCED-AEC7-463A-B888-ED1843368C9F},,0,,,,,,False,,,
573,ПС110/35/6кВ Еловая КП №2 + счетчики,2,{E91CC198-F7E0-4375-8796-C846F21E27AC},,0,,,,,,False,,,
574,ПС110/35/6кВ Еловая КП №3,2,{D55C87B7-EA53-4193-883D-1D342613C1C9},,0,,,,,,False,,,
576,ПС110/35/6кВ Северо-Покурская,2,{D6080B86-E260-4492-AE75-B5A3FF20D520},,0,False,,,,10.0,False,2.0,,
577,ТР-101_001,3,,,0,,,,,,False,,,
578,ПС35/6кВ Западная,2,{ACAB6E93-BC53-4EE3-B7B4-40A6B6AEF7C6},,0,,,,,,False,,,
579,ТР-101_001,3,,,0,,,,,,False,,,
580,ТР-101_002,3,,,0,,,,,,False,,,
581,ПС35/6кВ КНС-2,2,{699D3054-07FF-470C-BE2C-CEBC70B8DF93},,0,,,,,,False,,,
582,ТР-101_001,3,,,0,,,,,,False,,,
583,ПС35/6кВ КНС-2бис,2,{892BBA2A-847D-4B6F-ACD9-784A9D8F084C},,0,,,,,,False,,,
584,ТР-101_001,3,,,0,,,,,,False,,,
585,ПС35/6кВ Курья,2,{585FCC93-9F8A-4F87-B358-D352A0363FEA},,0,False,,,,,False,,,
586,ПС35/6кВ Куст-25,2,{7F8F6C16-99E0-450A-B145-060F1213CA53},,0,,,,,,False,,,
587,ТР-101_001,3,,,0,,,,,,False,,,
588,ТР-101_002,3,,,0,,,,,,False,,,
589,ПС35/6кВ Куст-27,2,{66A24AA2-A7FB-4B95-82EB-478BDD17E5EB},,0,,,,,,False,,,
590,ТР-101_001,3,,,0,,,,,,,,,
591,ПС35/6кВ Куст-37,2,{62D06784-14F6-4D51-B7AE-E44CDA491118},,0,,,,,,False,,,
592,ТР-101_001,3,,,0,,,,,,False,,,
593,ТР-101_002,3,,,0,,,,,,False,,,
594,ПС35/6кВ Куст-4,2,{224B3A5E-A352-4AE4-9A4A-0CC79A3F50F7},,0,False,,,,,False,,,
595,1ТН-35,3,,,0,,,,,,,,,
596,2ТН-35,3,,,0,,,,,,,,,
597,ПС35/6кВ Куст-41,2,{CB03E693-FBB2-42D8-A205-F966575D29CF},,0,,,,,,False,,,
598,ТР-101_001,3,,,0,,,,,,False,,,
599,ТР-101_002,3,,,0,,,,,,False,,,
600,ПС35/6кВ Куст-43,2,{A5E09254-3B8A-4910-8AE7-29A21E97AF71},,0,,,,,,False,,,
601,ТР-101_001,3,,,0,,,,,,False,,,
602,ПС35/6кВ Куст-50,2,{7ABC633E-9426-49D0-B7AF-6459F6E05135},,0,,,,,,False,,,
603,ТР-101_001,3,,,0,,,,,,False,,,
604,ПС35/6кВ Протока,2,{169B1B99-38DD-4AED-A609-AF57D894C6D3},,0,,,,,,False,,,
605,РУ6кВ KHC-1бис,2,{92254706-40D1-41B3-BC03-917584D80911},,0,,,,,,False,,,
606,РУ6кВ ДНС-1 Северо-Покурское,2,{96C56069-86FD-49AE-8EA5-9837DB01F6CC},,0,,,,,,False,,,
607,РУ6кВ КНС-1А,2,{08CD4956-ECE9-4564-98AE-DD89872A55AE},,0,False,,,,,False,,,
608,РУ6кВ КНС-2,2,{7BCCB0E2-E614-4EFD-9A95-6B9B7F5F3CD9},,0,False,,,,,False,,,
609,РУ6кВ КНС-2А,2,{0BF8D202-CE8F-4D36-982A-B0383424E7EB},,0,,,,,,False,,,
610,РУ6кВ Протока,2,{F9407682-8467-4CF3-89E0-6943192C367E},,0,False,,,,,False,,,
611,РУ6кВ С-Покурская,2,{6EC5419C-EE9F-472F-8A19-073BE89627BD},,0,,,,,,False,,,
612,СР №3 (Сортымское м/р),1,,,0,,,,,,,,,
614,"ПЛУ 35 кВ ""Асомкинская""",2,,,0,,,,,,,,,
615,ПС 35/6 кВ № 185,2,,5.0,0,,,,,,,,,
616,Сб_ТИТ,3,{52B9485D-B293-40C5-BFD2-B3B50EA285CF},,0,False,,,,,True,,,
617,В-35-1Т,3,,,0,,,,,,,,,
618,В-35-2Т,3,,,0,,,,,,,,,
619,ДопСигналы,3,,,0,,,,,,,,,
620,СВ-35,3,,,0,,,,,,,,,
621,Ячейка 0,3,,,0,,,,,,,,,
622,Ячейка 1,3,,,0,,,,,,,,,
623,Ячейка 10,3,,,0,,,,,,,,,
624,Ячейка 11,3,,,0,,,,,,,,,
625,Ячейка 12,3,,,0,,,,,,,,,
626,Ячейка 13,3,,,0,,,,,,,,,
627,Ячейка 14 Ввод 6-2,3,,,0,,,,,,,,,
628,Ячейка 15,3,,,0,,,,,,,,,
629,Ячейка 16,3,,,0,,,,,,,,,
630,Ячейка 17,3,,,0,,,,,,,,,
631,Ячейка 2,3,,,0,,,,,,,,,
632,Ячейка 3 Ввод 6-1,3,,,0,,,,,,,,,
633,Ячейка 4,3,,,0,,,,,,,,,
634,Ячейка 5,3,,,0,,,,,,,,,
635,Ячейка 6,3,,,0,,,,,,,,,
636,Ячейка 7,3,,,0,,,,,,,,,
637,Ячейка 8 СР-6,3,,,0,,,,,,,,,
10739,Общепромысловые,40,{764C30F4-CEB0-4E8C-8BE3-CA5FE1BD47A7},,0,False,,,,,True,,,
10740,ПС35/6кВ КНС-1А,2,{7F7DA509-430B-4739-B811-7B37C3A11F5C},,0,False,,,,,True,,,
10741,ПС35/6кВ КНС-1бис,2,{787DAB4A-180C-4B75-9045-3CDFC317E4AF},,0,False,,,,,True,,,
10742,ПС35/6кВ КНС-2А,2,{E6F08BBF-4D99-4FF9-9710-12BCC05012E5},,0,False,,,,,True,,,
10743,ПС35/6кВ КНС-3А,2,{50AB5F96-6FFB-4B18-A36A-E8133090607B},,0,False,,,,,True,,,
10744,ПС35/6кВ Куст-103,2,{AFBDB7A2-EAF1-46E2-AC75-FD1AC8CEDD5C},,0,False,,,,,True,,,
10745,ПС35/6кВ Куст-111,2,{FB0DB7D0-6B5F-47FB-892D-798FD36ED148},,0,False,,,,,True,,,
10746,ПС35/6кВ Куст-114,2,{F3AB3B64-26B8-45A4-B730-714B140CE4E4},,0,False,,,,,True,,,
10747,ПС35/6кВ Куст-115,2,{0E82A73D-01FA-4922-8D8E-DD41D64C5A48},,0,False,,,,,True,,,
10748,ПС35/6кВ Куст-67,2,{1D2F30F9-8CD1-451D-B92E-BAE70DB30E1E},,0,False,,,,,True,,,
10749,ПС35/6кВ Куст-69бис,2,{EC54C0F2-350D-4CCC-88A2-0518E3B71975},,0,False,,,,,True,,,
10750,ПС35/6кВ Куст-86,2,{D13C6AD6-243F-4521-B3B0-930EE997F74B},,0,False,,,,,True,,,
10751,ПС35/6кВ Малоаганская,2,{65295328-B23F-45E2-9A60-40AE42E44479},,0,False,,,,,True,,,
10752,РУ6кВ Лысенковская,2,{DA7CE57C-BBF8-4D39-A877-7D1A97A9314B},,0,False,,,,,True,,,
10753,РУ6кВ Январская,2,{505D9877-CF11-4A2D-ADB4-B331B4D8DCA5},,0,False,,,,,True,,,
10754,Перекачка,40,{C0443D10-EF60-4848-9DD9-373A1C03F673},,0,False,,,,,True,,,
10755,РУ6кВ Январская,2,{8602CBD5-E6C2-4318-96E1-EF8316E62FBB},,0,False,,,,,True,,,
10756,Ачимовское м/р,31,{F6302DF7-750F-4AF5-96D5-34B02F6996EB},,0,False,,,,,True,,,
10757,Перекачка,40,{DC604B34-4015-481A-9FFB-6E33616C0E60},,0,False,,,,,True,,,
10758,ПС35/6кВ Ачимовская-2,2,{182BC335-83B9-4362-9F0B-0DE40CD63958},,0,False,,,,,True,,,
10759,Западно-Асомкинское м/р,31,{F40DE945-A25A-477C-B0B4-AAFC4E415BCE},,0,False,,,,,True,,,
10760,Внутрипромысловая перекачка,40,{E2944F5C-C2AF-47BB-88F1-77A50F54B4FE},,0,False,,,,,True,,,
10761,"РУ-6кВ ""КНС-2"" и РУ-6кВ ""ДНС-1""",2,{3B5F6A7E-86E5-46C2-B8AB-B0294663C2F3},,0,False,,,,,True,,,
10762,Потребление баз,40,{FBC09E12-2E00-4DE7-A9CB-5B43CABBD2A7},,0,False,,,,,True,,,
10763,ПС 35/6 кВ № 185,2,{504B61B5-E4F1-4E38-8559-61FF5115824E},,0,False,,,,,True,,,
10764,"РУ-6кВ ""КНС-2""",2,{3AD8C8C3-8F22-4201-BB70-A54FD7A31CC4},,0,False,,,,,True,,,
10765,Кетовское м/р,31,{47796521-726B-4D89-8276-E937A49E07A2},,0,False,,,,,True,,,
10766,Общепромысловые,40,{A094384E-2757-4894-B3FB-42D0F651A0D5},,0,False,,,,,True,,,
10767,РУ6кВ Кетовская,2,{8777E2D0-B1EC-43E1-A928-15FC51B83853},,0,False,,,,,True,,,
10768,Перекачка,40,{C4F5C0EC-4D62-4C39-9F9D-64ECC282A758},,0,False,,,,,True,,,
10769,РУ6кВ КНС,2,{B716DD63-E04E-4FC5-8C70-38A1EDD46866},,0,False,,,,,True,,,
10770,Мегионское м/р,31,{8224BAC4-CD4C-4BC7-8721-0B6F1433CFCB},,0,False,,,,,True,,,
10771,Общепромысловые,40,{FBE7D9EC-0336-42C1-8317-07BD732151C7},,0,False,,,,,True,,,
10772,ПС35/6кВ Баграс,2,{5FFBEC49-ABB3-462B-9C81-2A9988DAAE4C},,0,False,,,,,True,,,
10773,ПС35/6кВ КНС-3М,2,{51D51565-88EE-4779-AAC6-21F2A1FCF784},,0,False,,,,,True,,,
10774,ПС35/6кВ Куст-13,2,{5E63BE79-D3B0-48C4-9C45-7A81301196FF},,0,False,,,,,True,,,
10775,ПС35/6кВ Куст-8,2,{F4FD4B9C-561A-46EF-A8EE-4BA862770C44},,0,False,,,,,True,,,
10776,ПС35/6кВ Новая,2,{12E8065D-0113-4A1D-974E-E1A90342169A},,0,False,,,,,True,,,
10777,РУ6кВ ГУ-4,2,{AB5D59A4-C240-4FF4-92DB-8026A11B2EA8},,0,False,,,,,True,,,
10778,Перекачка,40,{5CF34A09-91B2-4CB9-AE96-1AB4960E00D7},,0,False,,,,,True,,,
10779,РУ6кВ ГУ-4,2,{62AE59E3-EEC8-4DFF-AE83-C039CE60F934},,0,False,,,,,True,,,
10780,Мыхпайское м/р,31,{30461FC9-79D8-4753-AFFD-CFBD2A1C5592},,0,False,,,,,True,,,
10781,Перекачка,40,{9E183DDB-BC18-479D-8212-6DA64C2E74EB},,0,False,,,,,True,,,
10782,РУ6кВ ДНС-2 Мыхпай,2,{5068C712-9319-483C-BA6C-1ACEDA25C5E0},,0,False,,,,,True,,,
10783,Ново-Покурское м/р,31,{E725D632-32DF-412D-BF68-475000ECB293},,0,False,,,,,True,,,
10784,Общепромысловые,40,{2DEBBF69-AC2D-42B8-9F68-D00719A15E47},,0,False,,,,,True,,,
10785,ПС35/6кВ БКНС-2,2,{68C1F5E6-E930-4129-8E05-E5F4891B55CF},,0,False,,,,,True,,,
10786,ПС35/6кВ Куст-78,2,{877509A8-CD2D-483E-AD20-43675B9F2C95},,0,False,,,,,True,,,
10787,РУ6кВ Ново-Покурское,2,{36543128-C9AB-4C2A-A516-52DAFCFAC396},,0,False,,,,,True,,,
10788,Покамасовское м/р,31,{A1E4198A-DFF3-4A35-849E-318A0957C435},,0,False,,,,,True,,,
10789,Общепромысловые,40,{590AADB5-8DF8-4E35-8176-3E549A9F3DE5},,0,False,,,,,True,,,
10790,ПС35/6кВ Куст-51,2,{18DECDC8-3FEC-4616-BC07-52B9B09E2693},,0,False,,,,,True,,,
10791,ПС35/6кВ Сапарка,2,{29D0092D-CB38-45A0-B8DD-8CB06DCFBB13},,0,False,,,,,True,,,
10792,РУ6кВ КНС-1,2,{CC34C4D0-D74F-4E13-AE6C-C89BF6DD551A},,0,False,,,,,True,,,
10793,РУ6кВ МДНС,2,{D7BE96DB-CFF8-4019-A1C6-6CD30423D9AF},,0,False,,,,,True,,,
10794,РУ6кВ Покамасовское,2,{9DC51FAD-5C2B-4A0D-A90A-6D3C0420BA81},,0,False,,,,,True,,,
10795,Перекачка,40,{008D658F-EB12-49AD-8104-94204FD4A34B},,0,False,,,,,True,,,
10796,РУ6кВ КНС-1,2,{568EC2F2-292C-4715-8D32-A9D205F19DB6},,0,False,,,,,True,,,
10797,ППН-1 Новопокурское,31,{923A2B4E-ADAC-447E-B830-FC7EB0F97282},,0,False,,,,,True,,,
10798,Общепромысловые,40,{97F621EA-F0AE-4E28-81C9-DD1D7ECDC844},,0,False,,,,,True,,,
10799,РУ6кВ Ново-Покурское,2,{2DE06BBD-2657-4824-A97F-FA7AE1B95430},,0,False,,,,,True,,,
10800,Подготовка,40,{598080F6-97B1-4BBF-87D3-1AFF4B0D3E03},,0,False,,,,,True,,,
10801,РУ6кВ Ново-Покурское,2,{377EE55C-4F61-4583-92FA-ED53BDF2CA63},,0,False,,,,,True,,,
10802,РУ6кВ УПН,2,{8EA340F1-AAAF-4170-B5A7-0536C025DC08},,0,False,,,,,True,,,
10803,Транспорт нефти,40,{79BB3A15-D577-43A1-ACB3-12A0B6AA2109},,0,False,,,,,True,,,
10804,РУ6кВ Ново-Покурское,2,{23905930-A312-47C5-9E0F-90A7CD132402},,0,False,,,,,True,,,
10805,РУ6кВ УПН,2,{BD6E2A54-719D-472F-A9D2-3737A5FCCBDD},,0,False,,,,,True,,,
10806,ППН-2 Аганское,31,{640DD2DC-24BC-4003-BA6A-34F8EC0B05BF},,0,False,,,,,True,,,
10807,Общепромысловые,40,{2025FBE1-947D-4788-A2FB-773B8536715E},,0,False,,,,,True,,,
10808,ПС35/6кВ КНС-1А,2,{E862DCD3-0043-4A3E-B565-329447AB1CF3},,0,False,,,,,True,,,
10809,РУ6кВ №1,2,{F3C1231C-2E99-4123-8CA5-0770FB0BE288},,0,False,,,,,True,,,
10810,РУ6кВ №3,2,{EB1BD654-ED45-44FA-BD7E-B39BA6FABBF7},,0,False,,,,,True,,,
10811,РУ6кВ ДНС-3,2,{0943F84A-4BC2-4D74-94CA-A93EDE0BBAFC},,0,False,,,,,True,,,
10812,Перекачка,40,{80236F52-3C18-421D-90FF-AF267B570B8E},,0,False,,,,,True,,,
10813,РУ6кВ №1,2,{B39AEF21-B710-406A-9560-73B8DF06F21D},,0,False,,,,,True,,,
10814,РУ6кВ ДНС-3,2,{57871214-BBAD-4EDF-9E28-09F03EFB5154},,0,False,,,,,True,,,
10815,РУ6кВ Январская,2,{5154A0A2-900D-4BCF-837A-217B0E0DFC71},,0,False,,,,,True,,,
10816,Подготовка,40,{02EC334D-7546-4542-80B8-CC3DC5B1EB34},,0,False,,,,,True,,,
638,Ячейка 9 СВ-6,3,,,0,,,,,,,,,
639,ТР-101_001,3,,,0,,,,,,,,,
640,ПС 35/6 кВ № 186,2,,,0,,,,,,,,,
641,Сб_ТИТ,3,{FDC7B39D-6E14-4092-8856-096F358F1EC8},,0,False,,,,,True,,,
642,1ТН-35,3,,,0,,,,,,,,,
643,2ТН-35,3,,,0,,,,,,,,,
644,В-35 Мегион-1,3,,,0,,,,,,,,,
645,В-35 Мегион-2,3,,,0,,,,,,,,,
646,В-35 Сигней-1,3,,,0,,,,,,,,,
647,В-35 Сигней-2,3,,,0,,,,,,,,,
648,В-35-1,3,,,0,,,,,,,,,
649,В-35-2,3,,,0,,,,,,,,,
650,ДопСигналы,3,,,0,,,,,,,,,
651,СВ-35,3,,,0,,,,,,,,,
652,Ячейка 1,3,,,0,,,,,,,,,
653,Ячейка 11,3,,,0,,,,,,,,,
654,Ячейка 12,3,,,0,,,,,,,,,
655,Ячейка 13,3,,,0,,,,,,,,,
656,Ячейка 14,3,,,0,,,,,,,,,
657,Ячейка 15,3,,,0,,,,,,,,,
658,Ячейка 16 Ввод 6-1,3,,,0,,,,,,,,,
659,Ячейка 17,3,,,0,,,,,,,,,
660,Ячейка 18,3,,,0,,,,,,,,,
661,Ячейка 2,3,,,0,,,,,,,,,
662,Ячейка 3 Ввод 6-2,3,,,0,,,,,,,,,
663,Ячейка 4,3,,,0,,,,,,,,,
664,Ячейка 5,3,,,0,,,,,,,,,
665,Ячейка 6,3,,,0,,,,,,,,,
666,Ячейка 7,3,,,0,,,,,,,,,
667,Ячейка 8,3,,,0,,,,,,,,,
668,Ячейка 9 СВ-6,3,,,0,,,,,,,,,
669,ПС 35/6 кВ № 187,2,,,0,,,,,,,,,
670,Сб_ТИТ,3,{252C3326-EDA1-48B4-B025-168B54CDD7E8},,0,False,,,,,True,,,
671,В-35-1,3,,,0,,,,,,,,,
672,В-35-1Т,3,,,0,,,,,,,,,
673,В-35-2,3,,,0,,,,,,,,,
674,В-35-2Т,3,,,0,,,,,,,,,
675,ДопСигналы,3,,,0,,,,,,,,,
676,СВ-35,3,,,0,,,,,,,,,
677,Ячейка 10 СВ-6,3,,,0,,,,,,,,,
678,Ячейка 12,3,,,0,,,,,,,,,
679,Ячейка 13,3,,,0,,,,,,,,,
680,Ячейка 14,3,,,0,,,,,,,,,
681,Ячейка 15,3,,,0,,,,,,,,,
682,Ячейка 16 Ввод 6-1,3,,,0,,,,,,,,,
683,Ячейка 17,3,,,0,,,,,,,,,
684,Ячейка 18,3,,,0,,,,,,,,,
685,Ячейка 19,3,,,0,,,,,,,,,
